"","peak_number","name","formula","calc_mw","m_z","std","n","se","01-bottom-half","01-middle-half","01-bottom-quarter","01-top-quarter","29-middle-half","01-middle-quarter","01-top-half","04-bottom-half","08-bottom-half","15-bottom-half","18-bottom-half","25-bottom-half","29-bottom-quarter","29-top-half","11-bottom-half","22-bottom-half","29-top-quarter","29-bottom-half","29-middle-quarter"
"663",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,70556.7588924123,2,49891.162671369,NA,NA,NA,NA,NA,NA,NA,NA,996779.032907691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,89920.0595935215,2,63583.0839032775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,935978.752057598,NA,NA,NA,NA
"665",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,26494.0236813153,2,18734.103805975,NA,NA,NA,NA,NA,NA,NA,NA,NA,797929.395784869,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,65570.4718865686,2,46365.3253165945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800722.081137706,NA,NA,NA,NA,NA,NA,NA,NA
"667",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,21449.874474475,2,15167.3516965015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388666.475153037,NA,NA,NA
"668",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,338.003214496045,2,239.004365033004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744276.90601197
"669",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,3608.4053466811,2,2551.527889908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,660395.503091168,NA,NA,NA,NA,NA
"670",31473,"Piromidic acid","C14 H16 N4 O3",288.1224,289.12969,23645.4690579724,2,16719.871515229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589725.822829337,NA,NA
"671",31502,"Pleuromutilin","C22 H34 O5",378.2415,379.24878,60852.6426429201,2,43029.3162659305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177468.159607171,NA,NA,NA,NA,NA
"672",32141,"Quindoxin","C8 H6 N2 O2",162.04299,163.05024,70188.7427778528,2,49630.935981178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714590.894414746,NA,NA,NA,NA,NA
"673",32141,"Quindoxin","C8 H6 N2 O2",162.04299,163.05024,19037.667929712,2,13461.664091077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499499.77878018,NA,NA
"674",32142,"Quindoxin","C8 H6 N2 O2",162.04296,163.05023,67340.3579668151,2,47616.8237658645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383107.845424162,NA,NA,NA,NA,NA
"675",32142,"Quindoxin","C8 H6 N2 O2",162.04296,163.05023,35721.4124430299,2,25258.852972028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714472.192670968,NA,NA
"676",32143,"Quindoxin","C8 H6 N2 O2",162.04296,163.05024,44929.0435363794,2,31769.6313567995,NA,NA,623278.293798712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",32143,"Quindoxin","C8 H6 N2 O2",162.04296,163.05024,29665.9392049854,2,20976.986782113,NA,NA,NA,516373.580647362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",32143,"Quindoxin","C8 H6 N2 O2",162.04296,163.05024,155927.064225532,2,110257.084484384,NA,NA,NA,NA,NA,NA,NA,889928.056965016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",32143,"Quindoxin","C8 H6 N2 O2",162.04296,163.05024,38414.0361195107,2,27162.825432851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806782.057478598,NA,NA,NA,NA,NA
"680",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,225041.922456891,2,159128.669420525,NA,NA,NA,NA,NA,NA,NA,NA,2589401.2111018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,53588.8064800755,2,37893.008457755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2372277.61143931,NA,NA,NA,NA
"682",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,148064.169574063,2,104697.178356575,NA,NA,NA,NA,NA,NA,NA,NA,NA,2877084.80424292,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,143819.43758778,2,101695.699584755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1896354.41076266,NA,NA,NA,NA,NA,NA,NA,NA
"684",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,163197.301747133,2,115397.918736745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1115535.73216701,NA,NA,NA
"685",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,86080.1253953212,2,60867.8403924199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2031322.86992623,NA
"686",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,4681.13198959931,2,3310.06017347495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2317661.04944578
"687",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,198193.426404106,2,140143.91579694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2302579.08913529,NA,NA,NA,NA,NA
"688",32202,"R-(-)-Flecainide","C17 H20 F6 N2 O3",414.13787,415.14514,170567.808675669,2,120609.654166695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2473143.81081646,NA,NA
"689",32340,"Resorcinomycin B","C13 H18 N4 O5",310.12654,333.11574,9138.50722920127,2,6461.9004316905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458426.978038047,NA,NA,NA,NA,NA,NA,NA,NA
"690",32497,"Rimonabant","C22 H21 Cl3 N4 O",462.07979,463.08707,74928.6106061147,2,52982.5286644699,NA,NA,NA,NA,NA,1141723.90106093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",32497,"Rimonabant","C22 H21 Cl3 N4 O",462.07979,463.08707,3503.09483544044,2,2477.06211327951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188338.386969607,NA,NA,NA
"692",32497,"Rimonabant","C22 H21 Cl3 N4 O",462.07979,463.08707,12270.0784554463,2,8676.25568153703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,613397.270394116,NA
"693",32565,"Roridin A","C29 H40 O9",532.26516,533.27243,89558.9556131346,2,63327.7448300325,NA,NA,NA,NA,555695.290794758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",32566,"Roridin A","C29 H40 O9",532.26469,533.27197,22264.1211368063,2,15743.1110329945,NA,NA,NA,NA,375367.25737845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",32570,"Rosoxacin","C17 H14 N2 O3",294.10063,295.10791,20292.0379316898,2,14348.6376255925,167711.804274135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",32570,"Rosoxacin","C17 H14 N2 O3",294.10063,295.10791,1608.24373349274,2,1137.20004975349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141846.761732073,NA,NA,NA,NA,NA,NA,NA,NA
"697",32582,"Rpr128515","C27 H30 N4 O3",458.23154,459.23882,232315.115349575,2,164271.59343582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305434.391111065,NA,NA,NA,NA,NA,NA,NA
"698",32593,"Rufloxacin","C17 H18 F N3 O3 S",363.1067,364.11399,13628.4336211289,2,9636.757830451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139753.412731155,NA
"699",32593,"Rufloxacin","C17 H18 F N3 O3 S",363.1067,364.11399,21326.7382098731,2,15080.2812087915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383306.629951415,NA,NA,NA,NA,NA
"700",32593,"Rufloxacin","C17 H18 F N3 O3 S",363.1067,364.11399,10713.7484940833,2,7575.76421209349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342424.823934336,NA,NA
"701",32632,"Sarafloxacin","C20 H17 F2 N3 O3",385.12313,386.13041,26002.4952531976,2,18386.540721307,NA,NA,NA,NA,NA,358087.436638927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",32632,"Sarafloxacin","C20 H17 F2 N3 O3",385.12313,386.13041,49920.3388644041,2,35299.0101301505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504017.133541423,NA,NA,NA,NA,NA,NA,NA
"703",32632,"Sarafloxacin","C20 H17 F2 N3 O3",385.12313,386.13041,31648.8865451963,2,22379.142293112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586050.462903043,NA,NA,NA,NA,NA,NA
"704",32633,"Sarafloxacin","C20 H17 F2 N3 O3",385.12402,386.13221,13435.1331640019,2,9500.07376641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,224494.342151654,NA,NA,NA,NA,NA,NA
"705",32633,"Sarafloxacin","C20 H17 F2 N3 O3",385.12402,386.13221,57032.5779998357,2,40328.1226522345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321852.784420458,NA,NA
"706",32898,"Sisomicin/Sisomycin","C19 H37 N5 O7",447.26771,448.27498,516048.011282333,2,364901.04819557,NA,NA,NA,NA,6003007.86951713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",32898,"Sisomicin/Sisomycin","C19 H37 N5 O7",447.26771,448.27498,1510651.90979088,2,1068192.20942554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8649458.9596411
"708",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,10763.8121122863,2,7611.16453601551,403388.087922374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,4865.35504034063,2,3440.32554190501,NA,NA,749060.083234838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,126928.073206421,2,89751.701287203,NA,776778.295954135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,53892.2510388831,2,38107.576163002,NA,NA,NA,NA,NA,675009.273565665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,30035.3155388577,2,21238.175292604,NA,NA,NA,NA,NA,NA,841266.247857297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,64237.3670458545,2,45422.677843693,NA,NA,NA,808208.436473157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,381433.988104567,2,269714.559563769,NA,NA,NA,NA,NA,NA,NA,1084253.01944025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,487743.51244473,2,344886.745129414,NA,NA,NA,NA,NA,NA,NA,NA,819157.936611696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,430685.855436455,2,304540.888940246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792203.543469603,NA,NA,NA,NA
"717",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,381251.398415423,2,269585.4491564,NA,NA,NA,NA,NA,NA,NA,NA,NA,445343.383213226,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,54374.9979059775,2,38448.929746321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,748946.75675508,NA,NA,NA,NA,NA,NA,NA,NA
"719",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,137462.704970624,2,97200.810844974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330504.636924761,NA,NA,NA
"720",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,250489.561257867,2,177122.867381881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955831.397186859,NA,NA,NA,NA,NA,NA,NA
"721",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,11781.8111961708,2,8330.99859147199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602205.647424516,NA
"722",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,44857.7922197883,2,31719.2490676694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,698245.0037731
"723",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,179204.945592182,2,126717.032250398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033729.41065119,NA,NA,NA,NA,NA
"724",32924,"Sordarin","C27 H40 O8",492.27357,493.28079,107504.634684803,2,76017.256194607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366343.370380506,NA,NA
"725",32926,"Sordarin","C27 H40 O8",492.27346,515.26266,23158.2483812794,2,16375.354470805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1219367.57369569,NA,NA,NA,NA,NA,NA
"726",32939,"Sparfloxacin","C19 H22 F2 N4 O3",392.16579,393.17306,37820.7943761787,2,26743.340173258,NA,NA,NA,NA,NA,NA,NA,NA,NA,147283.782988209,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",32939,"Sparfloxacin","C19 H22 F2 N4 O3",392.16579,393.17306,26438.7059019074,2,18694.9882290355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261615.016756486,NA,NA,NA,NA,NA,NA,NA
"728",32943,"Sphingofungin C","C22 H41 N O7",431.28823,432.29551,52544.7742447592,2,37154.7661843855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450653.458264039
"729",33107,"Sulfadiazine","C10 H10 N4 O2 S",250.05192,251.0592,1113.82078629043,2,787.590231012495,NA,NA,142482.397585595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",33107,"Sulfadiazine","C10 H10 N4 O2 S",250.05192,251.0592,15050.3303197886,2,10642.19062822,NA,NA,NA,NA,NA,188534.458085768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",33107,"Sulfadiazine","C10 H10 N4 O2 S",250.05192,251.0592,6480.34049773892,2,4582.292710349,NA,NA,NA,106574.038675153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,61655.1107537815,2,43596.7469088065,NA,NA,330825.899998393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,48799.4744768203,2,34506.4393208995,NA,346293.364339283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,5492.37008740256,2,3883.6921335885,NA,NA,NA,NA,NA,232709.396063444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,114616.669319906,2,81046.2241131215,NA,NA,NA,NA,NA,NA,489265.005766994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,61245.5219949217,2,43307.123919919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375520.799937539,NA,NA,NA,NA,NA,NA,NA
"737",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,29788.1039766441,2,21063.370320575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213090.102435671,NA
"738",33114,"Sulfadicramide","C11 H14 N2 O3 S",254.07321,255.08049,30361.1075209703,2,21468.545012412,NA,NA,NA,NA,245078.731992208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",33115,"Sulfadicramide","C11 H14 N2 O3 S",254.0732,255.08048,7789.59737145961,2,5508.077124072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116097.807850572,NA,NA,NA
"740",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,27193.3548601292,2,19228.6056248095,233695.069341507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,86000.4320630053,2,60811.488696724,NA,NA,348005.010250186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,30420.6175998913,2,21510.624992766,NA,NA,NA,NA,NA,462621.525733522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,13432.8768817593,2,9498.478333936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173451.129087916,NA,NA,NA
"744",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,46738.3977170685,2,33049.037967533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557533.287525289,NA
"745",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,23829.1177953521,2,16849.7307827865,NA,NA,NA,NA,591704.210165726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,42369.5517053768,2,29959.797326706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,321297.027293123
"747",33117,"Sulfadimethoxine","C12 H14 N4 O4 S",310.07311,311.08039,17480.565068956,2,12360.6260992315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405889.507778237,NA,NA
"748",33128,"Sulfaguanidine","C7 H10 N4 O2 S",214.05183,215.05911,172349.480947856,2,121869.486712211,NA,801705.027071816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,54921.3649087125,2,38835.2695589715,NA,NA,457883.560640519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,24329.2379326418,2,17203.369123272,NA,266568.055268618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,31326.3867464264,2,22151.1004984705,NA,NA,NA,NA,NA,529105.105788062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,7801.99212458912,2,5516.84153806101,NA,NA,NA,NA,NA,NA,213215.413263355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,96124.7856834061,2,67970.48779684,NA,NA,NA,NA,NA,NA,NA,NA,474875.51599974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,8091.69271234864,2,5721.69078817949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,377668.168234829,NA,NA,NA,NA
"755",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,39904.3909478778,2,28216.6654383635,NA,NA,NA,NA,NA,NA,NA,NA,NA,384809.498175214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,12198.1399381863,2,8625.38746815396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584734.394536786,NA
"757",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,48322.6155919979,2,34169.2491697725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,258514.385826827,NA,NA,NA,NA,NA,NA
"758",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,89640.4399823388,2,63385.3629800575,NA,NA,NA,NA,556619.571309255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,9026.22161988035,2,6382.50251591002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485212.705464166
"760",33139,"Sulfamerazine","C11 H12 N4 O2 S",264.06753,265.07481,21262.8189113965,2,15035.08343939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,560968.046935563,NA,NA
"761",33141,"Sulfamerazine","C11 H12 N4 O2 S",264.06754,265.07482,13122.6650479951,2,9279.125442677,NA,NA,NA,NA,NA,115319.803687389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,26299.4844969092,2,18596.543829475,394503.820298419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,36100.5958470613,2,25526.976128332,NA,NA,NA,NA,NA,641652.686596454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,54152.3862657251,2,38291.5195459275,NA,NA,NA,NA,NA,NA,NA,550668.901238936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,4341.48102127608,2,3069.89067053702,NA,NA,NA,NA,NA,NA,NA,NA,504400.795975651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,5831.24147496005,2,4123.3103896805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381486.650898924,NA,NA,NA,NA
"767",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,17093.392754877,2,12086.8539304585,NA,NA,NA,NA,NA,NA,NA,NA,NA,427560.592172661,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,51732.456698424,2,36580.370938895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,359910.063637314,NA,NA,NA,NA,NA,NA,NA,NA
"769",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,19223.8832697941,2,13593.33822081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167121.829662624,NA,NA,NA
"770",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,24427.1872748342,2,17272.629767349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479777.32607299,NA
"771",33143,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06257,281.06985,5212.68022852699,2,3685.92153774848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358597.236943125,NA,NA,NA,NA,NA,NA
"772",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,32849.4546790452,2,23228.072161833,NA,NA,319926.328351423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,3801.92761423646,2,2688.36879760699,NA,243404.215884973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,25695.4167215087,2,18169.403409193,NA,NA,NA,266471.020554731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,9210.67291523157,2,6512.92927765151,NA,NA,NA,NA,NA,NA,NA,NA,323649.09150508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,1464.07635906392,2,1035.25832166901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282457.879616138,NA,NA,NA,NA
"777",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,46372.0684447671,2,32790.0040549415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378390.459151631,NA,NA,NA,NA,NA,NA,NA,NA
"778",33144,"Sulfameter/sulfamethoxydiazine","C11 H12 N4 O3 S",280.06254,281.06982,8456.61676855555,2,5979.7310629415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126830.530326405,NA,NA,NA
